240,614,32,96,79.73,false,
240,706,61,4,140.97,true,2023-09-07 01:37:18
241,571,3,94,94.74,false,
241,174,29,4,151.25,false,
242,168,14,42,89.71,true,2023-04-17 07:08:45
242,226,5,47,96.22,true,2023-02-04 15:04:48
242,829,42,37,15.00,true,2023-02-13 05:51:37
242,1275,92,51,157.98,true,2023-06-06 01:12:08
242,1326,13,78,90.42,true,2023-06-09 17:12:33
242,1163,38,24,61.84,true,2023-05-22 14:58:46
242,148,34,86,17.81,true,2023-01-24 10:20:13
242,461,49,1,183.02,true,2023-03-10 10:20:45
242,643,67,15,105.20,true,2023-06-28 09:12:07
242,582,1,79,12.20,true,2023-06-30 21:00:53
242,1105,29,81,91.11,true,2023-02-13 18:05:54
242,929,74,70,8.74,true,2023-09-28 09:36:43
242,1222,29,47,178.38,true,2023-02-13 08:35:40
242,963,11,12,185.95,true,2023-03-29 18:57:40
243,467,49,93,40.41,true,2023-07-25 08:25:55
244,116,86,63,121.25,false,
244,1257,90,96,149.34,true,2023-11-08 23:08:21
244,1072,67,28,122.52,false,
244,527,12,49,24.56,false,
244,714,12,4,49.15,false,
244,1245,14,11,197.46,false,
244,144,29,11,83.65,true,2023-10-02 06:15:58
244,263,13,78,141.25,true,2023-10-26 16:37:08
244,724,49,30,72.83,false,
244,672,61,76,128.23,false,
244,168,72,89,182.47,false,
244,102,53,85,15.18,false,
244,634,50,41,41.41,false,
244,173,29,52,30.93,false,
245,903,72,4,171.63,false,
246,1232,38,79,75.04,true,2023-10-30 17:04:24
246,250,31,97,151.82,true,2023-10-10 05:03:45
246,823,34,50,98.05,true,2023-10-06 14:09:48
246,1263,4,97,51.70,true,2023-11-18 20:16:30
246,1233,14,34,42.78,true,2023-10-03 21:20:01
246,584,55,1,57.56,true,2023-10-22 16:37:44
246,40,72,5,163.68,true,2023-11-07 05:10:23
246,662,68,8,145.05,true,2023-10-26 23:42:14
247,1293,7,68,59.10,false,
247,1,50,27,171.56,false,
247,378,27,35,51.21,true,2023-10-13 20:53:19
247,585,3,31,162.33,false,
247,1003,72,61,72.50,false,
248,126,3,46,194.76,true,2023-07-11 05:49:07
248,1026,12,13,159.79,true,2023-09-30 15:29:58
248,316,92,30,147.21,true,2023-10-12 15:04:41
248,208,68,65,116.52,false,
248,646,92,47,165.11,false,
248,343,68,94,42.70,true,2023-05-04 12:37:30
248,321,98,59,60.61,true,2023-07-10 06:46:42
248,1170,1,39,38.87,false,
248,702,50,51,56.76,true,2023-05-25 21:02:34
248,217,66,37,77.23,false,
248,916,20,34,118.15,true,2023-11-18 11:03:57
248,695,21,2,45.68,true,2023-08-01 15:13:51
248,1211,14,49,64.76,true,2023-09-14 20:23:16
248,417,45,61,29.12,false,
248,245,39,67,175.93,true,2023-10-18 14:58:24
248,397,20,1,2.04,false,
248,452,37,84,108.38,true,2023-08-09 20:43:35
248,22,31,55,154.85,true,2023-08-14 23:54:51
248,804,74,77,166.12,false,
249,1270,79,32,187.90,false,
249,305,63,21,19.59,false,
249,92,49,52,100.33,true,2023-11-09 02:13:22
249,173,29,91,24.62,true,2023-11-13 00:39:14
249,340,39,98,102.94,true,2023-11-25 06:59:02
249,711,1,100,62.92,false,
249,1011,38,5,194.52,false,
250,904,31,2,155.91,true,2023-11-13 06:58:36
250,1223,46,67,74.79,true,2023-09-20 02:26:39
250,440,45,88,5.58,true,2023-09-18 15:15:21
250,56,61,7,155.53,true,2023-09-28 22:36:43
250,584,45,74,50.47,true,2023-07-14 15:31:19
250,847,59,18,118.50,true,2023-08-01 17:13:20
250,172,87,42,170.02,true,2023-08-20 07:40:12
250,36,92,25,51.52,true,2023-12-04 13:49:54
250,869,49,19,82.20,true,2023-11-18 03:00:13
250,255,23,28,2.05,true,2023-07-10 03:46:17
250,267,49,34,104.59,true,2023-11-12 19:43:42
250,626,68,58,22.79,true,2023-08-15 00:08:56
251,1159,43,89,164.52,true,2023-08-31 10:05:37
251,317,37,57,170.65,true,2023-05-30 10:52:36
251,319,19,17,176.90,true,2023-03-31 23:19:01
251,798,27,0,42.03,true,2023-02-27 18:32:22
251,62,86,91,42.33,true,2023-03-14 05:07:14
251,170,76,31,51.65,true,2023-06-29 14:11:12
251,507,90,78,119.63,true,2023-03-16 05:16:24
251,153,53,96,67.38,true,2023-10-26 15:54:47
251,246,72,13,93.65,true,2023-11-23 10:36:05
251,860,76,11,186.41,true,2023-10-23 04:07:41
251,70,86,10,94.92,true,2023-07-13 22:06:43
251,255,3,24,89.25,true,2023-10-06 23:48:17
251,1310,22,73,117.03,true,2023-03-11 21:10:25
251,809,63,92,61.70,true,2023-06-08 04:39:50
252,1255,90,67,37.14,true,2023-09-03 02:20:53
252,921,43,76,41.67,false,
252,722,81,59,186.49,true,2023-07-06 13:03:31
253,775,79,78,82.93,true,2023-11-14 05:52:35
253,256,31,37,95.04,false,
253,1056,38,100,109.82,true,2023-07-22 14:56:09
253,847,66,21,132.68,false,
253,661,76,59,77.06,false,
253,1272,1,43,33.78,true,2023-07-12 22:29:45
253,1224,59,13,193.24,false,
253,469,4,52,141.86,false,
253,797,20,74,11.06,false,
253,811,76,35,164.49,true,2023-10-02 19:48:01
253,1330,81,79,115.20,false,
253,1052,35,36,152.43,false,
253,762,13,48,24.49,false,
253,1283,32,29,46.34,true,2023-07-27 20:42:43
253,887,43,8,39.94,true,2023-11-01 07:02:36
253,737,7,64,18.14,true,2023-07-18 03:51:30
253,933,46,86,61.87,true,2023-09-10 14:16:05
253,947,64,22,96.88,false,
253,1172,82,4,171.49,false,
254,1283,42,99,111.65,true,2023-08-19 07:12:55
254,212,45,22,73.25,true,2023-05-26 10:40:03
254,522,90,60,97.93,true,2023-01-14 20:40:31
254,261,15,39,39.81,true,2023-02-08 13:12:45
254,1261,85,41,22.00,true,2023-03-31 04:40:06
254,743,64,92,9.60,true,2023-03-02 17:31:01
254,378,49,8,107.47,true,2023-01-04 16:00:39
254,1036,28,71,44.20,true,2023-02-15 14:07:13
254,616,11,54,30.39,true,2023-11-09 09:23:19
254,387,20,76,137.61,true,2023-07-14 09:36:34
254,960,43,77,188.36,true,2023-06-04 21:16:49
254,177,50,40,27.76,true,2023-10-17 10:16:41
254,777,13,75,177.34,true,2023-10-25 09:24:57
254,294,72,37,147.81,true,2023-01-01 23:45:20
254,570,46,77,121.19,true,2023-10-23 17:46:42
254,746,19,92,23.18,true,2023-11-29 10:34:24
254,890,90,14,178.52,true,2023-03-19 11:41:46
254,557,1,69,185.39,true,2023-10-19 11:52:43
254,1040,81,63,172.29,true,2022-12-20 04:14:48
254,230,42,99,114.52,true,2022-12-26 03:56:50
255,1037,13,79,160.76,false,
255,1145,61,83,116.05,false,
255,349,68,73,1.76,true,2023-07-09 18:23:44
255,649,59,94,41.54,true,2023-06-08 04:01:56
255,814,43,37,96.10,false,
255,769,72,45,106.85,true,2023-05-19 09:12:26
255,560,43,72,13.81,true,2023-04-01 13:39:20
255,1268,50,27,20.93,false,
255,767,79,17,12.40,true,2023-11-01 09:34:54
256,991,1,4,20.41,true,2023-11-04 03:02:11
256,25,27,29,165.81,false,
256,1261,13,5,135.84,false,
256,605,79,45,84.54,false,
256,418,53,3,74.89,false,
256,1095,31,22,193.58,false,
256,133,39,37,87.38,true,2023-11-04 19:57:53
256,774,13,32,111.39,false,
256,1266,12,78,29.60,false,
256,1204,49,25,71.92,false,
256,1118,35,78,187.41,true,2023-11-06 03:10:56
256,366,50,46,47.14,true,2023-11-19 03:12:24
256,965,55,60,58.29,false,
256,848,4,60,176.83,true,2023-11-01 18:35:04
256,1318,64,93,44.78,true,2023-11-13 08:58:28
256,1046,11,27,127.36,true,2023-12-02 05:35:31
256,909,64,32,101.41,true,2023-11-16 10:58:00
257,607,38,10,87.69,true,2023-09-12 00:32:46
257,103,11,100,180.24,true,2023-09-04 03:48:14
257,557,53,39,93.80,true,2023-11-20 18:46:48
257,713,74,81,159.84,true,2023-10-22 07:15:44
257,800,59,35,58.76,true,2023-12-01 15:19:54
257,873,26,62,91.46,true,2023-12-01 02:00:24
257,424,55,94,155.23,true,2023-11-12 18:24:24
257,588,21,73,185.39,true,2023-09-30 00:23:24
257,1250,26,5,183.98,true,2023-09-24 22:16:42
258,575,42,17,146.63,true,2023-09-01 22:54:03
258,1134,22,42,128.26,true,2023-09-27 07:39:15
258,558,22,26,187.21,true,2023-06-01 18:42:18
258,704,11,45,169.51,true,2023-04-06 21:50:39
258,169,98,26,168.16,true,2023-10-21 14:44:50
258,200,68,52,21.86,true,2023-09-08 13:53:45
258,971,28,45,40.22,true,2023-04-14 10:48:58
258,290,74,61,178.32,true,2023-11-11 17:42:51
258,197,90,69,158.00,true,2023-09-22 05:18:33
258,702,42,93,95.57,true,2022-12-12 13:56:56
258,13,34,12,121.85,true,2023-06-05 23:25:33
259,1081,29,9,190.28,false,
259,594,99,82,183.18,false,
259,1004,45,93,90.33,true,2023-10-19 00:55:06
259,191,53,59,192.29,false,
259,349,55,58,200.40,true,2023-10-24 16:01:43
259,155,29,37,89.40,false,
259,581,67,12,197.28,false,
259,610,3,31,163.79,true,2023-11-23 06:51:57
259,648,14,90,151.64,false,
259,795,96,64,173.92,true,2023-10-23 18:57:26
259,1144,34,17,63.81,true,2023-11-08 16:53:48
259,1270,79,95,195.60,true,2023-11-03 16:49:54
259,258,23,38,100.12,false,
259,96,66,67,73.55,false,
259,914,31,76,145.04,false,
259,390,63,5,189.86,true,2023-11-23 09:32:36
259,227,15,24,169.31,true,2023-10-05 18:43:17
259,835,1,32,168.10,false,
259,1256,13,64,4.16,true,2023-11-17 08:22:18
260,666,79,51,184.15,true,2023-12-04 08:55:38
260,74,67,86,17.68,true,2023-11-25 00:30:04
260,303,61,31,156.75,true,2023-12-03 09:34:34
260,1303,99,71,169.32,true,2023-12-01 19:29:01
261,711,50,37,62.73,true,2023-07-16 09:59:12
261,1274,82,50,25.55,true,2023-11-20 10:51:19
261,97,72,53,195.97,true,2023-11-12 18:05:16
262,161,64,34,28.71,true,2023-11-26 21:40:20
262,1300,12,23,147.51,true,2023-11-10 08:58:44
262,387,55,27,91.44,true,2023-11-13 11:10:13
262,939,27,59,20.72,true,2023-11-18 00:47:42
262,1322,22,4,55.16,true,2023-11-06 05:07:21
262,576,1,44,185.67,true,2023-11-09 17:19:10
262,154,59,90,178.44,true,2023-11-15 13:54:20
262,1143,11,20,128.04,true,2023-11-03 05:47:42
262,66,50,44,147.14,true,2023-11-11 04:29:18
262,336,7,24,26.77,true,2023-11-16 00:12:41
262,1066,81,92,91.75,true,2023-11-15 08:04:03
262,1089,37,25,92.94,true,2023-11-21 20:57:53
262,474,20,28,198.95,true,2023-11-19 15:53:06
262,1250,27,75,16.73,true,2023-11-15 08:12:27
262,929,74,67,13.14,true,2023-11-29 06:35:28
262,611,46,16,49.65,true,2023-11-08 21:04:56
262,1047,90,1,115.00,true,2023-11-26 07:08:52
262,811,42,16,32.47,true,2023-11-02 06:47:09
262,385,64,60,104.60,true,2023-11-04 02:07:46
263,942,99,33,84.14,true,2023-10-01 11:30:21
263,501,96,34,177.39,false,
263,114,37,57,64.39,true,2023-10-09 10:57:05
263,305,23,32,197.65,false,
263,983,82,74,163.50,false,
263,1255,49,70,9.47,true,2023-10-02 14:36:00
263,604,59,1,73.81,false,
263,445,19,9,124.54,false,
263,1058,86,87,132.94,true,2023-10-27 04:02:26
263,582,1,22,123.53,false,
263,1041,72,91,43.32,true,2023-11-15 16:33:18
263,1195,20,77,149.76,false,
263,1223,12,35,49.51,false,
263,907,45,80,174.52,false,
263,516,53,24,123.32,true,2023-10-02 01:01:53
263,1256,37,52,129.67,false,
263,1238,55,62,110.62,false,
263,611,22,45,174.54,false,
264,419,79,71,149.19,true,2023-08-31 15:46:34
264,535,68,55,68.52,false,
264,327,66,83,15.11,true,2023-08-15 12:36:06
264,611,4,66,170.58,true,2023-07-16 18:23:07
264,739,22,38,57.79,false,
264,420,12,69,80.69,true,2023-10-14 01:05:52
264,478,50,60,41.69,true,2023-10-27 11:22:25
264,363,13,78,136.94,false,
264,510,7,47,21.44,false,
264,1043,49,35,81.31,false,
264,340,98,85,9.22,false,
264,916,76,30,192.45,false,
264,1161,37,93,160.64,false,
265,984,26,2,99.74,true,2023-10-07 05:26:18
265,637,21,66,96.96,true,2023-11-26 04:26:32
265,4,74,55,64.28,true,2023-10-01 21:32:25
265,307,98,93,179.32,true,2023-11-21 07:34:35
265,495,12,66,22.65,true,2023-10-09 15:40:12
265,10,49,77,150.28,true,2023-11-28 02:04:16
265,1131,5,57,63.92,true,2023-12-03 18:33:42
265,238,12,50,71.94,true,2023-10-01 04:17:04
265,476,1,33,36.54,true,2023-10-12 05:29:25
265,530,82,26,10.25,true,2023-10-02 17:46:15
265,904,42,50,19.11,true,2023-11-20 17:13:25
265,312,53,24,122.48,true,2023-11-06 09:01:30
266,1206,23,48,71.46,true,2023-08-14 07:30:23
266,1089,23,59,119.68,true,2023-10-16 14:22:58
266,211,66,64,1.63,false,
266,1175,63,5,134.03,false,
266,787,14,18,89.86,false,
266,7,67,72,2.60,false,
266,289,45,71,137.28,true,2023-10-11 22:18:46
266,641,87,44,42.72,false,
266,639,72,85,162.59,false,
266,914,66,13,97.57,true,2023-10-28 05:02:52
266,1323,85,98,179.21,true,2023-11-04 11:01:07
266,564,37,42,141.96,false,
266,30,45,18,26.70,true,2023-09-05 10:45:20
267,1170,1,4,133.05,false,
267,541,63,57,168.85,true,2023-10-22 13:04:59
267,420,12,38,135.10,true,2023-09-15 08:47:02
267,889,64,81,30.37,false,
267,725,55,85,176.41,true,2023-11-24 18:17:54
267,153,38,89,42.93,true,2023-10-04 22:16:44
267,584,55,0,16.96,true,2023-10-13 21:24:12
267,1205,11,28,135.90,true,2023-09-20 23:23:59
267,1004,15,56,1.76,false,
267,1069,74,73,47.78,false,
267,166,63,69,94.69,false,
267,132,74,46,106.78,true,2023-10-09 18:49:13
267,48,31,90,106.43,true,2023-10-26 11:21:29
268,741,45,42,14.12,true,2023-03-28 01:14:30
269,388,23,31,153.05,true,2023-07-31 19:39:04
269,609,14,91,126.90,false,
269,1278,35,70,103.14,true,2023-09-30 09:52:38
269,547,53,3,180.95,true,2023-08-26 01:05:08
269,492,81,10,124.05,false,
269,151,50,30,117.35,false,
269,238,87,74,197.15,true,2023-10-02 13:34:29
269,80,49,27,9.72,true,2023-10-03 04:16:28
269,927,67,7,1.56,true,2023-08-01 04:19:13
269,86,46,69,190.04,false,
269,785,31,89,164.28,true,2023-08-11 21:00:11
269,52,61,37,9.91,true,2023-10-31 10:07:48
269,946,23,92,191.70,true,2023-10-06 22:46:01
269,995,19,63,137.79,true,2023-11-20 14:53:38
269,184,53,84,82.37,true,2023-12-03 02:05:39
269,225,55,73,179.70,false,
269,311,34,24,75.39,true,2023-07-31 14:06:37
269,885,98,97,50.59,true,2023-07-02 21:22:27
269,1019,76,86,125.67,false,
270,83,23,34,96.80,true,2023-05-23 04:50:56
270,899,63,26,81.27,true,2023-07-28 02:16:40
270,750,85,7,19.19,true,2023-11-07 12:50:08
270,1032,39,33,100.04,true,2023-06-10 00:21:35
270,1098,43,46,100.71,true,2023-06-01 07:41:07
270,1081,39,98,44.50,true,2023-11-27 16:40:27
270,1016,63,12,180.69,true,2023-07-14 02:33:08
270,845,98,68,110.77,true,2023-07-21 09:51:40
270,588,39,56,75.42,true,2023-07-06 05:32:18
270,268,96,78,64.49,true,2023-11-30 05:26:17
270,154,43,12,168.58,true,2023-06-14 09:48:52
270,356,68,82,161.23,true,2023-04-26 16:15:13
270,44,34,13,71.09,true,2023-09-09 02:42:56
270,769,1,55,24.54,true,2023-08-31 22:37:27
270,440,1,56,168.42,true,2023-09-06 22:21:21
270,481,81,24,128.02,true,2023-06-27 07:26:43
270,733,79,55,128.53,true,2023-06-22 01:20:16
270,480,27,100,50.32,true,2023-06-04 19:35:51
271,1238,23,94,172.44,true,2023-04-27 08:27:37
271,337,90,49,156.68,true,2023-09-08 15:31:58
271,387,55,83,3.74,true,2023-07-07 06:59:58
271,1281,13,40,39.33,true,2023-12-01 12:34:31
271,294,74,80,15.63,true,2023-07-06 23:44:54
271,655,64,90,103.52,true,2023-04-17 13:16:42
271,1091,23,84,60.20,true,2023-05-21 07:02:48
271,56,21,29,84.42,true,2023-10-06 04:25:10
271,858,35,5,29.78,true,2023-10-31 08:32:07
271,1046,53,61,64.10,true,2023-10-27 08:20:39
271,943,92,27,76.52,true,2023-09-16 01:19:57
271,781,50,19,81.67,true,2023-10-08 10:55:31
271,779,35,10,104.18,true,2023-03-07 03:19:50
271,1284,32,1,149.96,true,2023-05-15 07:53:48
271,1176,96,79,150.50,true,2023-01-30 16:32:13
271,1286,64,89,139.85,true,2023-01-25 08:07:06
271,309,90,76,58.93,true,2023-01-09 03:48:58
272,788,50,14,189.87,false,
272,963,82,30,200.78,false,
272,1089,7,0,113.17,false,
272,335,4,39,191.54,false,
272,749,50,88,12.16,true,2023-08-22 17:30:11
272,1280,26,69,83.25,true,2023-11-14 23:26:51
272,1148,32,1,113.81,false,
272,408,81,56,168.20,true,2023-11-01 03:34:18
272,455,66,20,16.36,true,2023-11-17 10:21:12
272,116,29,55,151.51,true,2023-09-27 22:21:48
272,678,87,68,36.01,true,2023-10-13 07:24:25
272,1002,50,96,23.73,true,2023-11-17 10:39:31
272,996,23,52,102.20,true,2023-10-08 09:46:37
272,500,11,81,198.77,false,
272,273,53,16,128.88,false,
272,767,79,95,15.07,true,2023-08-27 18:22:41
272,253,67,11,72.43,false,
272,223,61,12,81.19,false,
272,586,26,1,70.91,false,
273,1327,86,19,90.28,true,2023-07-13 23:26:20
274,630,23,46,42.60,false,
274,592,28,42,86.95,true,2023-04-13 11:47:36
274,651,21,63,10.78,true,2023-07-11 16:50:51
274,329,53,68,66.05,true,2023-02-23 02:46:51
274,791,61,64,21.73,true,2023-07-22 04:55:15
274,366,50,40,126.28,true,2023-08-12 14:20:24
274,114,90,13,97.29,false,
274,921,68,22,54.30,false,
275,797,63,6,182.26,false,
275,775,42,73,110.27,false,
275,1175,34,65,75.07,false,
275,464,43,90,139.08,false,
275,1,92,8,152.19,false,
275,1130,85,93,185.04,false,
275,719,72,46,108.66,true,2023-07-01 17:38:08
275,396,7,80,60.01,true,2023-06-28 19:43:39
275,625,5,74,129.94,false,
275,107,74,88,179.33,true,2023-05-17 07:46:20
275,1329,29,9,154.91,true,2023-09-08 04:44:23
275,511,37,93,31.75,true,2023-09-28 18:22:30
275,781,5,40,59.77,false,
275,1087,72,4,146.18,true,2023-07-18 21:46:03
275,217,14,61,28.70,true,2023-10-03 22:09:20
275,798,26,96,40.17,true,2023-11-03 02:58:26
276,230,42,82,112.96,false,
276,40,79,58,178.24,true,2023-09-12 00:27:03
276,1012,59,88,43.72,true,2023-10-30 15:51:17
276,97,68,48,127.66,false,
276,672,31,46,58.94,true,2023-09-10 09:03:26
276,537,37,7,136.67,false,
276,364,53,90,18.83,false,
276,1330,55,62,114.89,true,2023-06-01 21:12:30
276,12,39,99,187.54,false,
276,243,61,0,61.01,true,2023-10-01 17:40:37
276,472,28,6,46.49,false,
276,357,74,50,155.10,true,2023-06-06 10:15:01
276,873,26,24,81.44,true,2023-11-17 21:23:46
276,1206,26,92,79.91,true,2023-10-21 07:23:27
276,265,13,9,32.04,false,
277,364,23,42,57.39,false,
277,1142,76,27,89.23,false,
277,1124,45,98,64.18,false,
277,757,92,78,22.62,false,
277,525,12,47,72.43,false,
277,115,87,75,103.81,true,2023-11-23 15:02:40
277,972,7,67,70.73,true,2023-10-27 01:01:56
277,636,45,28,110.44,true,2023-11-01 22:05:21
277,934,28,64,6.26,true,2023-11-08 09:41:52
277,816,20,60,20.21,true,2023-10-22 21:38:26
277,743,85,35,57.73,true,2023-11-28 13:59:19
278,333,85,85,161.58,true,2023-09-08 01:59:43
278,1321,34,86,190.09,false,
278,1244,74,81,61.31,true,2023-10-29 06:14:01
278,48,22,41,74.90,false,
278,179,1,21,25.55,true,2023-08-24 10:30:46
278,813,98,73,5.58,false,
278,899,82,6,54.94,false,
278,178,50,57,118.88,true,2023-05-29 12:23:19
278,988,74,68,160.79,true,2023-10-18 21:45:41
278,925,14,91,78.35,true,2023-08-15 07:20:06
278,486,63,13,30.31,true,2023-05-21 19:26:14
278,40,37,90,122.91,true,2023-11-18 11:17:32
278,1241,74,77,150.61,false,
278,217,14,36,177.96,true,2023-07-05 07:32:01
278,271,72,58,105.13,true,2023-07-08 02:56:47
278,1195,63,86,37.41,true,2023-10-23 20:02:21
278,71,55,46,135.85,true,2023-10-21 08:54:52
279,508,98,77,40.76,true,2023-08-28 16:32:22
279,1006,1,70,21.16,true,2023-07-03 09:05:16
279,582,13,57,129.06,true,2023-08-29 18:38:24
279,160,4,7,105.38,true,2023-02-05 03:21:31
279,384,13,51,176.45,true,2023-10-21 07:17:48
280,803,12,53,148.35,true,2023-04-11 21:52:01
280,43,98,36,149.71,true,2023-07-25 11:57:25
280,1279,3,95,32.84,true,2023-05-16 14:37:11
280,657,99,21,199.60,true,2023-07-27 13:47:05
280,93,39,72,54.33,true,2023-11-29 16:56:59
280,109,5,13,188.74,true,2023-08-18 20:47:12
280,66,90,39,149.67,true,2023-07-14 05:11:13
280,1080,82,73,73.91,true,2023-04-20 22:13:39
280,921,68,32,16.73,true,2023-07-22 03:22:44
280,466,53,47,10.80,true,2023-06-08 07:32:45
281,987,22,35,97.79,true,2023-06-24 07:12:11
281,428,12,0,192.92,false,
281,838,26,56,172.90,true,2023-05-10 08:50:37
282,1290,15,8,109.22,false,
282,483,26,62,145.44,false,
282,579,11,0,184.02,false,
282,933,20,14,17.52,false,
282,124,64,48,188.30,false,
282,1111,98,88,199.75,true,2023-04-24 06:14:17
282,1233,14,46,87.37,false,
282,887,86,20,79.00,false,
282,318,53,42,96.38,true,2023-07-27 20:27:52
282,647,61,36,18.03,false,
282,915,26,77,105.31,false,
282,24,21,60,148.86,true,2023-07-01 04:20:40
282,368,87,58,7.65,true,2023-05-07 06:43:00
283,605,14,54,12.44,true,2023-09-11 22:31:35
283,514,35,12,90.17,true,2023-07-29 21:12:51
283,1080,22,42,52.19,true,2023-10-19 16:16:51
283,1310,67,42,140.91,false,
283,736,45,94,111.47,false,
283,1047,29,85,18.79,false,
283,1244,74,12,58.13,true,2023-09-05 05:37:00
283,643,37,77,110.88,false,
283,91,27,22,96.68,false,
283,82,12,43,115.78,true,2023-10-13 06:51:57
283,957,50,8,1.42,false,
283,1031,19,41,88.44,true,2023-08-26 17:50:00
283,369,19,42,41.55,true,2023-09-28 17:22:44
283,826,1,33,5.60,false,
284,744,21,74,3.89,true,2023-09-04 13:48:27
284,1320,43,11,30.24,true,2023-09-06 22:28:13
284,661,4,11,60.35,true,2023-10-18 18:38:16
284,1233,13,3,121.34,true,2023-10-25 19:19:36
284,1330,46,56,131.40,true,2023-09-23 02:34:12
284,889,20,23,175.59,true,2023-09-14 20:01:26
284,489,50,69,22.39,true,2023-10-03 04:24:03
284,43,61,72,98.73,true,2023-10-07 11:40:22
284,583,63,50,38.62,true,2023-10-03 16:59:17
285,173,38,14,187.63,true,2023-07-10 14:00:30
285,711,86,38,101.23,true,2023-08-29 02:49:47
285,533,96,35,133.82,true,2023-07-12 16:53:51
285,258,50,97,63.47,true,2023-10-07 03:51:41
285,343,67,24,135.95,true,2023-06-23 19:28:30
285,388,32,48,5.13,true,2023-11-18 05:38:22
286,421,86,44,194.76,true,2023-09-25 12:49:40
286,746,81,37,16.85,true,2023-04-05 08:09:13
286,867,12,63,151.81,true,2023-08-06 09:42:46
286,1244,31,81,6.49,true,2023-07-28 20:05:36
286,445,15,9,51.19,true,2023-06-11 23:16:58
286,124,46,43,17.60,true,2023-11-15 19:01:02
286,1214,23,36,136.34,true,2023-04-11 17:51:04
286,119,59,93,183.63,true,2023-08-20 17:24:50
286,1254,85,40,107.28,true,2023-07-05 10:02:41
286,701,7,0,35.35,true,2023-09-15 12:01:07
286,690,82,10,70.47,true,2023-07-23 06:45:30
286,768,19,69,108.11,true,2023-11-21 03:35:48
286,1108,42,16,73.56,true,2023-08-10 02:04:20
286,1213,19,30,38.10,true,2023-03-20 23:57:03
286,87,28,38,92.55,true,2023-07-14 14:45:53
286,602,23,99,18.40,true,2023-10-11 10:16:53
286,906,20,22,35.41,true,2023-10-02 17:01:26
286,218,72,65,48.17,true,2023-03-30 07:32:45
287,299,27,28,33.97,true,2023-11-25 18:49:38
287,562,64,66,186.30,true,2023-10-03 04:43:06
287,1091,85,90,31.91,true,2023-10-12 21:23:17
287,125,86,49,190.45,true,2023-10-28 00:10:10
287,874,31,18,55.03,true,2023-10-18 16:08:45
287,812,43,85,127.44,true,2023-10-07 22:25:53
287,74,45,76,135.51,true,2023-09-29 11:41:19
287,75,29,70,31.29,true,2023-11-15 10:06:00
287,584,72,80,99.31,true,2023-11-22 09:47:04
287,661,4,52,149.11,true,2023-10-30 05:11:05
287,1319,59,77,63.48,true,2023-11-11 14:01:43
287,377,99,17,154.69,true,2023-10-15 07:50:54
287,370,64,93,196.66,true,2023-10-29 01:46:43
287,40,13,6,147.59,true,2023-12-01 00:36:27
288,551,98,84,181.20,true,2023-11-12 00:16:46
288,197,45,25,150.02,true,2023-05-23 18:13:58
288,380,87,28,65.39,true,2023-06-25 21:32:27
288,1209,15,31,59.00,true,2023-08-23 05:43:16
288,580,27,24,44.34,true,2023-03-29 22:12:48
288,762,19,92,127.22,true,2023-06-14 02:11:24
288,981,74,2,23.91,true,2023-07-29 12:23:04
288,309,21,66,102.01,true,2023-05-05 16:23:28
288,713,50,25,146.64,true,2023-09-02 08:27:49
288,1035,37,6,131.43,true,2023-08-21 20:04:44
289,155,50,12,127.85,true,2023-09-28 22:24:24
289,580,74,69,40.05,true,2022-12-25 15:43:30
289,829,53,50,180.95,true,2023-09-30 22:45:22
290,421,21,32,45.41,true,2023-10-28 23:00:12
290,395,19,98,105.76,true,2023-11-14 03:21:13
291,1011,26,58,121.25,true,2023-11-23 13:05:41
291,755,21,72,19.80,true,2023-11-16 23:12:09
291,1176,34,3,97.99,true,2023-12-02 01:19:35
291,237,99,9,169.23,false,
291,81,26,34,49.62,true,2023-11-29 11:08:31
291,1041,72,98,73.07,false,
291,1203,92,97,67.74,true,2023-11-29 12:31:36
291,712,1,61,175.48,false,
291,246,72,87,133.82,false,
291,1189,32,51,37.18,true,2023-12-03 10:00:09
291,946,45,68,5.70,true,2023-11-21 21:56:31
291,1065,43,37,71.58,false,
291,1220,50,46,164.13,true,2023-12-02 02:35:50
291,178,50,59,176.29,true,2023-11-22 14:28:00
292,1091,76,94,30.60,true,2023-10-27 22:16:16
292,531,23,57,66.45,true,2023-11-16 09:33:45
292,929,76,99,107.82,true,2023-11-26 07:20:04
292,629,99,57,185.63,true,2023-11-15 21:48:57
292,712,1,56,28.34,true,2023-11-21 11:28:34
292,1023,29,74,107.74,true,2023-10-29 15:13:32
292,1077,5,3,87.03,true,2023-12-02 10:16:21
292,234,63,19,170.99,true,2023-11-13 11:57:36
292,343,67,98,23.51,true,2023-11-28 02:48:28
293,49,34,53,191.06,false,
293,1150,87,94,48.46,false,
293,723,76,44,195.25,true,2023-11-21 00:17:13
293,1005,53,38,6.20,false,
293,103,29,46,159.18,true,2023-10-29 14:20:29
293,869,3,10,193.04,true,2023-10-18 17:37:39
293,901,22,97,191.37,true,2023-11-09 16:33:00
293,1277,72,43,193.07,false,
293,809,23,7,122.33,true,2023-11-17 12:42:47
294,292,29,83,181.16,true,2023-03-20 01:06:03
294,33,5,70,16.55,true,2023-06-15 16:35:07
294,1250,39,65,72.85,true,2023-04-25 10:59:12
294,1131,96,87,19.02,true,2023-10-03 23:13:08
294,548,15,24,90.49,false,
