242,32,119.51,0
242,1,34.29,0
242,99,145.26,0
242,92,123.54,0
242,67,144.54,0
242,27,60.74,0
242,85,134.03,0
242,72,194.51,0
242,38,36.80,0
243,64,29.31,2
243,22,93.96,13
243,14,165.22,3
243,11,123.06,10
243,7,124.11,12
243,61,27.89,7
244,55,90.71,16
244,29,162.53,9
245,39,177.16,1
245,42,83.14,10
245,63,84.51,6
245,11,44.45,5
245,61,154.86,1
246,29,16.53,16
246,59,170.01,12
246,72,163.16,17
246,86,24.96,15
246,22,169.46,9
246,1,191.60,12
247,45,6.48,19
248,38,60.35,16
249,12,199.59,0
249,29,29.26,0
249,72,104.15,0
249,46,190.91,0
249,79,86.21,0
250,50,70.08,10
250,86,120.67,7
250,61,20.35,6
250,11,122.03,1
250,31,48.92,3
250,38,74.62,3
250,29,195.22,10
251,45,24.02,0
252,86,54.77,0
252,99,84.52,0
252,26,5.84,0
252,85,62.30,0
252,50,191.61,0
252,34,133.96,0
253,85,47.80,0
253,32,61.61,0
253,5,170.87,0
253,67,85.91,0
253,92,144.88,0
253,99,153.06,0
253,98,163.99,0
253,3,197.96,0
253,34,4.94,0
253,50,170.68,0
254,81,179.54,16
254,55,75.96,0
254,7,141.10,19
254,43,4.67,8
254,99,6.01,7
254,4,84.03,20
254,68,67.63,19
254,74,104.33,19
254,3,199.62,8
255,68,134.63,15
255,39,104.64,17
255,22,79.60,11
255,35,152.22,18
255,23,14.15,18
255,3,88.19,11
256,14,187.70,0
256,82,75.49,0
256,81,160.58,0
256,45,124.03,0
256,68,129.90,0
256,13,160.53,0
256,3,200.93,0
256,64,136.47,0
256,31,85.53,0
257,64,12.90,9
258,23,71.98,0
258,50,86.26,0
258,66,58.73,0
259,61,11.01,17
259,90,128.71,11
259,59,36.83,20
259,85,140.57,13
259,81,141.71,16
259,74,200.27,4
259,39,158.84,13
259,1,58.53,0
259,87,129.96,7
260,49,184.42,0
260,82,125.15,0
260,61,152.65,0
260,19,137.33,0
261,4,123.62,10
261,29,110.87,11
261,14,176.72,20
261,86,118.41,10
261,13,127.93,4
261,15,75.76,9
261,39,43.94,6
261,22,107.42,4
261,98,156.04,0
261,61,153.95,0
261,79,1.49,17
262,29,196.30,14
262,98,135.11,0
262,42,42.56,11
262,86,131.64,9
262,46,172.32,13
262,67,2.92,2
262,32,120.19,13
263,90,191.15,3
263,76,176.26,3
263,3,130.14,4
263,12,171.04,7
263,13,28.11,4
263,11,48.69,9
263,67,144.85,15
263,63,44.78,18
264,50,47.25,0
264,79,84.89,18
264,74,51.59,11
264,7,121.58,11
264,4,134.24,2
265,43,189.61,5
265,13,181.57,16
265,3,175.01,3
265,22,23.50,0
266,81,95.87,9
266,26,9.15,10
266,96,58.26,8
267,49,100.79,11
267,90,179.68,7
267,23,30.76,18
267,67,142.19,9
267,98,153.57,11
267,37,189.82,14
267,99,59.46,10
267,38,197.77,0
267,82,38.91,12
268,96,177.59,11
268,49,72.11,17
268,12,160.45,5
268,59,186.77,20
268,85,14.96,11
268,42,89.17,7
268,81,5.75,17
268,87,162.16,19
268,43,61.66,18
268,28,39.06,19
269,86,121.60,1
269,63,163.51,4
269,59,109.15,1
269,1,19.87,6
269,85,33.73,16
269,79,84.35,14
269,82,169.18,9
269,34,176.88,10
269,22,70.44,2
270,64,101.64,17
271,72,117.73,6
271,66,19.61,3
271,74,67.59,19
271,26,200.78,13
271,61,93.51,18
271,28,10.15,10
272,43,132.86,5
272,5,19.30,7
272,59,177.69,17
273,67,124.65,3
273,35,25.42,6
273,45,23.11,3
273,68,122.85,4
273,49,75.96,2
273,92,115.16,19
273,53,66.65,4
273,79,151.24,2
274,7,160.04,9
275,23,186.61,0
275,26,116.66,0
275,67,51.46,0
275,85,97.27,0
275,43,131.76,0
276,22,18.74,7
276,68,108.38,6
276,29,37.20,8
277,72,27.18,11
277,76,177.70,13
277,13,196.26,11
277,38,47.23,12
277,27,158.93,4
277,4,92.93,0
278,72,120.41,0
278,96,153.98,0
278,19,183.78,0
278,22,171.08,0
278,79,15.24,0
279,59,127.76,11
280,23,123.08,0
280,11,26.89,0
280,92,185.30,0
280,12,60.52,0
280,98,54.24,0
280,85,118.24,0
280,1,58.82,0
281,53,3.48,5
281,5,143.45,13
281,7,92.54,0
282,3,104.44,10
282,96,85.92,13
282,37,91.55,10
282,13,172.64,17
282,59,31.78,17
282,42,162.10,7
283,1,19.32,0
283,28,48.58,0
283,64,35.35,0
283,63,122.39,0
284,31,140.92,3
284,12,169.38,2
284,21,66.31,10
284,64,162.37,6
284,99,145.88,3
284,55,164.69,14
284,49,92.16,13
284,38,105.85,3
284,5,199.30,14
284,32,138.36,12
285,49,7.02,18
285,4,60.47,10
285,26,173.19,14
285,85,0.98,17
285,92,70.06,0
285,98,76.70,4
286,15,110.82,17
286,98,106.42,12
287,92,62.33,2
287,72,71.55,5
287,68,33.22,18
287,86,42.32,8
288,31,195.51,0
288,20,27.43,0
288,46,48.16,0
288,49,136.31,0
289,38,73.08,1
289,32,179.40,19
289,23,7.23,15
289,82,164.41,17
289,45,62.44,2
289,29,27.79,9
289,12,39.67,19
289,64,2.62,5
289,50,115.31,5
289,68,152.92,7
290,74,44.51,0
290,63,193.82,4
290,79,193.31,14
290,38,94.99,19
290,76,126.08,16
290,53,85.13,6
290,46,29.02,14
290,1,37.63,6
291,49,33.54,19
291,64,131.02,5
292,82,91.47,0
292,66,175.77,0
292,34,189.07,0
292,86,185.31,0
292,85,69.19,0
292,99,79.20,0
292,29,75.56,0
293,26,6.03,10
293,42,170.75,1
293,67,49.43,7
293,32,186.65,17
293,28,18.73,2
293,15,83.66,5
293,35,147.17,0
294,32,82.17,0
294,99,20.40,0
294,12,79.05,0
294,74,22.67,0
294,72,124.03,0
294,37,144.74,0
295,63,197.35,12
295,37,151.72,5
296,85,162.19,9
296,28,197.02,20
297,34,183.42,15
297,61,175.43,16
297,20,57.58,6
297,37,199.77,0
297,7,29.08,12
298,99,160.63,2
298,39,125.29,0
298,82,155.50,5
298,55,147.47,10
299,15,48.90,9
299,4,200.99,20
299,96,154.82,2
299,32,123.05,5
299,27,17.49,15
299,64,68.49,4
299,59,12.23,8
299,79,32.97,12
299,1,61.96,14
300,11,15.73,6
300,64,43.79,17
301,38,94.21,0
301,82,48.03,0
301,96,121.71,0
301,92,158.59,0
301,59,95.75,0
301,35,171.60,0
301,7,111.63,0
301,45,155.59,0
302,3,158.17,12
302,76,110.04,12
302,28,9.97,9
302,22,14.76,9
302,31,95.79,10
302,98,49.31,4
303,23,148.53,2
303,7,103.23,14
303,27,181.91,1
303,61,81.01,14
303,5,2.44,11
303,14,193.33,3
303,28,67.41,12
303,45,36.42,7
304,1,167.75,16
304,31,169.99,1
304,87,50.34,13
305,92,187.04,10
305,23,117.11,20
305,45,31.70,10
305,63,53.18,2
305,34,11.35,18
306,67,176.08,0
307,99,51.25,3
307,14,185.10,19
307,5,146.72,15
307,1,137.13,13
307,46,113.10,12
307,23,113.87,1
307,68,129.59,10
307,98,77.56,16
307,64,93.79,15
308,66,58.78,0
308,68,54.92,0
308,11,76.34,0
308,4,87.11,0
308,34,125.66,0
308,19,41.81,0
308,90,58.99,0
308,59,11.50,0
309,53,46.33,11
309,21,56.90,16
309,99,136.10,6
309,63,52.95,19
309,15,33.19,4
309,90,53.49,16
309,43,134.38,7
309,5,124.17,11
309,76,25.53,3
310,37,154.09,18
310,68,155.41,7
310,55,195.29,3
310,4,9.87,9
310,42,88.12,0
310,3,31.06,8
310,35,133.77,11
310,27,26.09,7
310,31,67.72,20
311,90,13.50,20
311,55,34.13,9
311,81,13.84,3
311,72,59.82,18
311,14,14.56,2
311,34,30.44,10
311,5,106.09,8
311,61,99.33,13
311,12,135.71,11
312,53,83.46,12
312,90,140.87,6
312,79,36.85,13
312,46,124.59,15
312,99,128.81,10
312,66,15.23,4
313,3,132.07,0
313,61,176.56,0
313,98,92.75,0
314,5,55.83,7
314,86,78.40,9
314,68,37.62,16
314,29,82.22,3
314,27,29.04,4
314,63,189.71,4
315,61,15.03,5
315,98,8.89,3
315,4,112.47,1
315,1,192.35,8
315,79,99.06,5
315,63,190.48,8
315,11,144.33,2
315,46,42.30,15
315,27,124.85,20
315,13,103.23,10
316,7,182.49,6
316,92,91.81,11
316,4,120.24,16
316,28,15.12,1
316,86,67.10,9
316,55,106.96,12
316,87,27.70,16
316,1,5.83,19
316,68,124.03,12
317,15,40.79,6
317,87,11.10,19
317,81,120.29,12
317,37,71.37,16
317,4,119.22,11
317,99,23.95,6
317,66,129.20,11
317,13,127.86,15
317,12,128.82,2
318,90,170.44,0
318,27,31.20,0
318,19,76.30,0
318,53,158.05,0
318,82,103.68,0
318,13,181.47,0
318,68,36.22,0
318,35,151.66,0
318,42,95.00,0
318,81,164.21,0
319,66,48.05,20
319,31,181.84,5
319,19,200.18,0
319,23,53.70,2
319,11,179.58,15
319,55,164.97,3
319,63,167.10,18
319,38,109.73,5
320,43,37.24,18
320,82,98.70,6
320,1,157.73,14
320,46,96.45,19
320,38,22.24,17
320,90,15.40,2
320,12,82.81,11
320,98,65.22,2
320,76,164.46,1
320,67,172.73,13
320,81,60.54,5
321,43,65.97,17
321,79,146.73,19
321,63,45.65,5
321,26,6.28,7
321,98,199.70,6
321,45,34.44,12
322,76,4.74,3
322,90,136.09,16
322,27,71.03,4
322,46,75.95,14
322,1,24.17,2
322,63,53.10,1
322,5,27.05,7
323,46,116.81,2
324,55,194.32,3
324,28,40.17,11
324,79,99.04,0
324,37,54.71,15
324,87,134.59,8
324,76,177.25,3
324,15,161.11,9
324,31,133.55,14
325,45,125.24,9
325,38,134.76,11
325,90,174.68,16
325,13,59.58,13
325,42,129.77,9
325,28,133.35,20
325,23,1.39,6
325,79,80.43,15
325,27,48.73,7
326,76,44.53,17
326,31,11.11,16
326,3,56.46,13
326,21,18.48,5
326,64,164.16,16
326,92,51.35,16
326,42,196.85,15
326,43,181.25,2
326,90,12.71,10
326,32,3.89,15
327,35,158.36,19
327,26,169.60,19
327,66,40.28,19
327,98,156.46,17
327,20,22.94,10
327,61,137.43,12
327,42,150.58,11
328,50,22.08,14
329,55,70.25,16
329,49,156.70,15
329,53,165.37,16
329,82,52.55,2
329,66,158.27,14
329,81,9.28,3
329,79,92.41,8
329,64,162.51,10
329,21,119.19,2
329,85,138.26,14
330,38,63.20,17
330,96,110.10,7
330,20,116.11,7
330,68,86.80,8
331,59,7.85,4
331,85,195.97,0
331,20,18.77,1
331,26,91.58,13
331,76,125.35,5
331,82,78.60,14
331,50,157.24,9
331,61,133.72,17
331,72,163.20,19
332,20,45.35,3
332,43,90.74,15
332,86,150.97,18
333,72,26.52,8
333,67,45.50,1
333,81,4.33,16
333,34,45.84,9
333,64,164.58,19
333,85,88.42,17
333,59,106.79,12
333,11,197.22,4
334,35,28.93,17
334,55,173.39,7
334,7,121.63,0
334,82,75.20,0
335,5,136.13,0
335,15,102.38,0
335,66,58.89,0
335,49,94.72,0
335,39,79.65,0
335,4,10.01,0
335,37,30.23,0
335,82,171.84,0
336,35,197.00,0
336,92,67.04,0
336,42,106.00,0
336,7,108.67,0
336,28,50.84,0
337,90,78.14,2
337,37,103.67,1
337,35,59.36,12
337,1,118.74,10
338,29,24.91,0
338,38,134.84,4
338,68,183.91,9
339,72,94.38,19
340,87,154.58,5
340,13,70.77,16
340,15,137.61,9
340,98,6.14,17
340,26,110.75,20
340,96,104.73,1
340,38,162.44,2
340,35,142.27,17
340,55,198.91,11
340,39,122.27,0
341,72,162.33,15
341,99,62.38,9
341,20,13.20,5
341,63,41.43,19
341,79,58.39,1
341,45,148.18,20
341,34,146.06,17
341,53,184.19,13
342,37,51.58,0
342,79,156.52,0
342,21,94.40,0
342,67,74.75,0
342,39,140.76,0
342,26,196.54,0
342,32,14.17,0
342,20,196.12,0
343,50,60.01,19
343,42,184.91,2
343,67,124.39,5
343,79,166.10,14
343,35,105.84,11
343,68,87.13,20
343,3,134.67,16
343,45,114.05,2
344,79,34.86,18
345,90,96.34,9
345,15,71.63,15
346,28,96.45,18
346,34,90.65,5
346,39,19.84,16
346,49,194.98,10
346,7,164.08,7
346,68,17.45,8
346,19,144.25,20
347,21,175.52,2
347,72,155.48,17
347,1,49.41,5
347,79,15.93,2
347,39,163.66,1
347,37,20.75,19
347,19,21.36,19
347,61,112.01,16
347,66,27.21,20
348,37,76.12,0
348,74,83.21,0
348,35,61.05,0
348,63,191.51,0
349,67,188.88,12
349,12,29.48,18
349,55,132.13,1
349,66,135.58,2
349,35,58.55,19
349,82,69.65,19
349,4,4.17,12
349,22,174.56,4
349,68,160.73,10
350,22,77.88,1
350,3,19.29,18
350,53,25.54,1
350,34,27.43,8
351,99,173.02,17
351,27,187.75,10
351,53,83.43,2
351,67,33.19,8
351,32,33.53,10
351,12,190.58,12
351,15,194.67,11
352,19,184.63,12
352,98,53.87,5
352,34,200.77,17
352,50,147.39,2
353,42,61.85,10
353,23,3.30,16
353,13,182.92,18
354,67,25.01,10
354,49,148.02,18
354,15,182.21,15
354,85,166.15,18
354,34,136.09,8
354,92,59.65,1
354,81,9.94,5
354,7,52.62,5
354,19,161.12,4
355,20,152.13,0
355,87,150.36,19
355,31,55.78,6
355,67,31.16,10
355,11,179.78,3
355,42,17.20,5
355,53,151.97,17
355,7,177.31,4
356,29,138.44,0
356,68,155.75,0
356,21,187.88,0
356,3,81.91,0
356,43,71.37,0
357,96,117.57,12
357,7,21.17,17
357,87,29.30,1
357,55,178.76,3
357,11,107.47,3
357,35,122.77,12
357,74,121.26,16
357,4,183.93,12
358,35,54.38,15
358,72,128.59,11
358,4,99.28,0
358,90,71.93,16
358,19,158.48,13
358,29,26.37,8
358,23,105.46,11
359,38,120.31,15
359,20,108.37,2
359,46,84.19,17
359,86,28.35,4
359,87,147.35,5
359,34,63.57,14
359,85,65.13,9
360,82,2.75,0
361,38,86.06,0
361,68,102.01,0
361,4,13.09,0
361,11,184.36,0
361,34,12.40,0
361,79,136.06,0
361,85,183.40,0
361,26,178.49,0
362,4,92.66,0
362,61,200.88,0
362,82,199.92,0
363,50,13.98,8
363,79,171.08,11
363,45,134.09,19
363,46,60.43,7
363,42,189.51,8
363,13,83.75,14
363,99,95.80,14
363,61,152.82,7
363,67,7.55,8
364,53,92.51,0
364,27,61.61,0
364,1,68.40,0
364,23,46.82,0
364,32,39.83,0
364,99,107.40,0
364,21,16.56,0
364,50,184.52,0
365,61,12.89,0
365,28,193.71,0
365,72,143.26,0
365,1,9.39,0
365,98,40.38,0
365,82,32.91,0
365,74,135.19,0
366,50,130.45,6
366,64,129.03,4
366,49,0.71,0
366,26,179.04,18
366,74,172.55,17
366,7,84.82,12
366,32,39.17,20
367,26,174.04,13
367,64,109.80,16
367,72,55.99,20
367,3,38.69,14
367,96,70.03,19
367,74,85.45,9
367,55,156.74,7
367,34,127.22,2
367,59,10.86,9
368,14,199.72,0
368,22,117.56,0
368,61,143.16,0
368,3,135.98,0
368,85,78.22,0
368,90,29.53,0
368,45,111.08,0
368,13,78.17,0
368,87,16.93,0
369,82,51.78,9
369,19,11.78,8
369,14,115.25,7
369,68,193.90,19
369,7,110.67,0
369,90,200.42,0
369,59,69.40,6
369,79,127.38,12
369,38,164.57,2
369,76,12.94,19
370,87,179.93,0
370,64,115.30,19
370,46,169.30,11
370,31,127.94,7
370,82,154.10,1
371,14,87.26,1
372,63,193.53,15
372,5,20.88,0
372,31,36.16,11
372,79,175.79,20
373,19,197.13,10
373,72,186.73,11
374,46,186.09,2
374,59,166.26,7
374,90,111.18,1
374,29,2.56,2
374,43,180.74,16
374,3,104.82,5
374,23,83.05,11
374,12,138.13,6
374,34,125.42,0
374,15,54.38,17
374,61,93.64,8
375,27,94.01,14
375,61,195.33,20
376,37,193.36,3
377,99,3.09,13
377,82,43.01,10
377,46,122.70,8
377,20,146.72,20
377,81,196.04,4
377,37,17.44,6
377,87,130.39,5
378,67,173.13,10
378,19,149.19,15
378,66,151.80,4
378,27,117.36,19
378,46,107.91,5
378,42,193.76,12
378,21,22.11,17
378,20,175.03,12
378,96,65.30,10
378,49,185.21,0
379,55,85.27,0
379,86,141.52,17
379,61,6.02,18
379,98,53.27,1
380,42,121.92,9
380,5,28.63,18
380,92,10.21,3
380,55,134.93,14
380,87,79.05,12
380,82,89.44,12
380,28,97.59,7
381,85,62.76,9
381,59,189.87,13
381,38,43.15,2
381,68,3.06,16
381,76,53.79,17
381,31,29.75,7
381,79,149.22,12
381,7,170.98,9
382,26,31.13,13
382,90,175.65,0
382,87,46.61,8
382,66,84.42,12
383,42,178.75,10
383,15,151.64,10
383,20,178.84,1
383,82,91.75,15
383,29,25.91,4
383,39,57.40,16
383,96,33.85,0
383,90,40.65,10
383,5,68.69,12
384,66,144.69,9
384,90,191.60,5
384,82,116.41,15
384,23,55.72,5
384,13,199.64,0
384,37,58.34,17
384,67,47.35,1
384,38,42.19,20
384,76,104.46,15
384,7,110.24,5
385,63,155.49,15
385,64,136.57,5
385,34,197.48,14
385,92,188.47,0
386,38,165.68,14
386,34,142.88,11
386,28,22.11,4
386,66,90.13,20
386,79,70.43,4
386,39,178.23,1
386,46,71.30,12
386,67,48.66,5
386,59,77.81,5
387,82,63.82,2
387,99,173.45,6
387,59,190.24,15
387,38,12.94,0
387,7,60.89,1
387,20,116.70,16
387,55,101.01,2
388,66,185.88,0
388,23,38.34,0
388,32,33.08,0
388,76,151.21,0
388,12,168.01,0
388,99,58.35,0
388,72,62.34,0
388,42,174.21,0
388,87,71.36,0
388,96,67.32,0
389,35,8.75,16
389,81,126.12,0
389,64,173.98,11
389,68,129.15,14
390,63,153.98,17
391,15,95.84,0
391,98,185.29,0
391,31,41.63,0
391,1,48.29,0
391,22,107.17,0
391,35,143.98,0
391,3,25.24,0
391,87,157.74,0
392,31,80.70,12
393,46,181.99,0
393,1,179.79,0
393,43,118.08,0
393,13,147.14,0
393,3,147.05,0
394,27,62.35,15
394,26,17.23,3
394,43,120.84,12
394,49,179.14,18
394,42,74.33,1
394,21,173.29,9
394,92,147.74,18
394,32,113.34,14
395,19,106.37,2
395,28,13.65,7
396,53,157.01,12
396,82,198.94,14
396,22,92.33,8
396,3,18.88,11
396,5,126.48,0
396,7,177.12,10
397,64,194.67,0
397,76,12.51,11
397,28,160.28,0
397,49,86.00,11
397,81,147.07,2
397,42,25.80,16
397,20,145.76,5
397,45,112.24,16
397,79,19.61,18
397,35,66.54,17
398,61,123.41,0
398,59,122.41,0
398,87,127.70,0
398,72,8.46,0
398,55,94.56,0
398,13,136.87,0
398,82,38.78,0
398,39,129.13,0
398,23,135.51,0
399,76,66.72,14
399,67,166.40,3
399,85,54.62,3
399,55,66.26,9
399,19,29.72,1
399,4,85.09,16
399,63,61.15,10
399,38,184.84,7
400,68,13.00,0
400,1,89.00,0
400,38,138.04,0
400,43,43.31,0
400,82,7.26,0
400,13,30.05,0
400,32,87.75,0
401,28,22.49,5
401,3,167.91,7
401,42,86.40,9
401,98,53.79,6
401,38,31.73,19
402,68,149.99,17
402,31,120.08,15
402,32,62.72,11
402,92,56.03,7
402,11,6.22,10
402,67,139.18,16
402,20,198.63,5
402,37,196.67,7
402,35,39.88,19
402,72,22.46,18
402,63,84.17,16
403,1,53.91,10
403,38,49.11,13
403,82,90.01,5
403,66,106.23,1
403,85,53.80,1
404,34,113.22,1
404,64,134.45,11
404,4,139.74,4
404,85,129.34,0
405,72,192.41,0
405,26,167.45,0
405,85,7.64,0
405,76,122.00,0
405,35,193.36,0
405,22,41.02,0
405,66,47.91,0
405,31,67.20,0
406,11,106.76,14
406,39,144.22,10
407,4,142.98,7
407,32,98.92,16
407,26,15.49,9
407,81,181.47,14
407,98,163.14,20
407,55,77.71,20
407,99,75.59,17
407,34,138.86,9
408,81,88.27,10
408,92,6.62,14
408,79,89.64,6
408,19,83.68,15
408,53,148.92,15
409,26,192.24,0
409,3,12.28,0
409,46,99.82,0
409,39,29.13,0
409,96,47.42,0
409,27,24.21,0
410,99,151.01,12
410,43,140.25,3
411,35,93.69,0
412,79,16.01,0
413,72,29.79,3
413,67,199.58,13
413,22,52.56,17
413,32,12.71,5
414,96,10.04,0
414,85,4.59,0
414,87,185.73,0
414,92,87.63,0
414,99,133.37,0
415,43,184.72,19
416,28,114.46,6
416,46,125.04,2
416,74,189.64,5
416,87,0.10,2
416,64,144.64,6
417,99,142.22,10
417,3,152.13,7
417,90,21.42,12
417,14,134.45,13
417,45,72.46,0
417,79,182.04,1
417,7,176.70,7
417,86,26.21,5
417,85,32.69,15
417,38,99.18,6
418,1,200.10,2
418,53,31.88,5
418,12,142.54,17
418,28,88.07,16
419,29,59.68,16
419,68,134.56,10
419,79,39.28,0
419,85,181.76,0
419,74,160.52,15
419,19,118.41,6
419,63,172.20,2
420,87,21.57,10
420,86,93.49,7
420,85,63.44,13
420,5,177.78,12
420,1,157.11,18
420,19,104.54,5
420,45,54.20,18
420,12,39.55,18
420,28,31.13,20
420,50,122.81,20
421,4,26.03,13
421,15,46.31,12
421,45,180.75,7
421,14,152.75,12
421,29,174.41,20
421,46,156.30,16
421,86,47.91,17
421,21,16.99,17
422,86,12.49,15
422,31,56.87,4
422,28,102.11,17
423,67,67.48,15
423,12,21.03,2
423,63,90.71,10
423,5,111.84,19
423,61,192.24,16
423,21,1.03,19
423,26,12.54,20
423,38,147.28,6
423,3,34.86,3
423,37,62.51,9
424,21,179.08,0
424,3,29.91,0
424,39,138.98,17
424,55,2.75,9
424,72,144.36,19
424,26,37.66,10
424,22,5.17,7
424,23,84.38,9
424,67,152.15,17
425,15,1.82,20
425,12,88.92,18
425,22,97.79,5
425,21,68.35,5
425,28,71.29,10
425,85,169.78,16
425,96,79.75,20
426,21,114.03,7
426,96,179.59,4
427,42,95.71,14
427,20,10.52,15
427,81,156.78,9
428,12,44.94,8
428,20,80.90,16
428,87,88.63,3
428,72,55.84,9
428,67,79.24,14
428,53,9.04,11
428,28,99.51,6
428,99,31.03,19
428,81,40.12,16
429,72,125.68,0
429,50,22.93,0
430,32,70.16,9
430,59,30.07,8
431,68,40.30,0
431,72,123.31,0
432,20,188.79,0
432,35,7.42,0
432,45,188.29,0
433,81,200.30,20
433,53,127.21,16
433,22,2.01,0
433,74,140.31,1
433,26,116.99,9
433,85,116.24,19
433,82,52.47,9
433,38,188.57,0
434,55,131.94,7
435,43,102.84,0
435,1,148.76,0
435,63,43.82,0
435,59,13.21,0
435,31,34.93,0
435,64,19.53,0
435,72,141.54,0
435,96,132.48,0
435,19,18.63,0
435,23,187.19,0
436,53,152.47,15
437,28,190.48,1
437,39,10.58,17
438,45,109.85,1
438,3,65.14,12
439,63,100.92,19
439,76,107.04,3
439,81,169.21,13
439,11,182.08,19
439,46,11.50,18
439,37,157.06,12
439,27,49.18,7
440,72,131.05,18
440,1,2.06,10
440,3,7.55,12
440,45,111.50,18
440,92,83.90,8
441,11,74.35,16
441,22,75.70,6
441,50,68.14,3
442,90,192.92,7
442,68,8.13,10
442,5,100.37,9
442,98,114.36,7
443,59,147.24,5
444,5,0.72,13
444,19,124.66,10
444,38,172.48,0
444,81,183.65,1
444,28,107.00,6
444,90,38.89,1
444,35,75.72,16
444,92,59.25,5
445,20,78.95,11
445,86,8.64,16
445,15,3.73,14
445,19,33.16,12
445,55,106.77,18
445,68,107.22,20
445,14,82.53,2
446,26,178.20,3
446,5,42.53,13
446,59,81.95,12
446,87,124.61,7
447,55,196.01,10
447,45,41.50,12
448,86,119.42,12
448,66,178.27,18
448,55,13.49,12
448,63,108.97,10
449,61,165.13,0
449,38,128.01,0
449,1,100.18,0
449,11,19.55,0
449,4,169.70,0
449,86,55.68,0
449,92,32.88,0
449,21,90.90,0
449,46,116.49,0
450,63,85.34,0
450,67,189.42,0
450,5,160.31,0
450,11,193.92,0
450,20,97.49,0
450,49,46.04,0
450,12,41.34,0
450,53,94.03,0
451,32,55.36,1
451,27,90.44,9
451,87,182.20,3
452,76,146.14,6
452,20,70.12,15
452,37,97.66,19
452,4,64.17,3
452,12,88.36,15
452,72,98.32,12
452,92,57.48,19
453,5,199.03,7
453,12,27.47,18
453,23,51.87,17
453,72,51.43,4
454,32,19.81,20
454,61,55.05,13
454,87,182.53,1
454,4,103.23,3
454,82,102.31,20
455,38,82.50,15
455,29,199.92,17
455,66,133.60,20
455,21,109.37,7
455,3,70.07,7
455,81,8.85,17
455,1,191.44,0
455,12,153.57,4
455,28,44.26,13
455,53,176.71,2
456,50,195.34,19
456,28,150.24,0
456,64,152.83,16
456,7,198.50,12
456,74,136.80,15
457,35,149.07,0
457,5,108.23,12
457,67,113.35,16
458,87,99.23,0
459,45,3.66,4
459,87,74.66,8
459,85,81.82,3
459,49,139.58,15
459,28,67.44,8
459,5,91.45,15
459,31,130.35,7
459,15,18.32,16
459,66,31.23,15
460,59,55.55,8
461,14,154.43,12
461,11,19.44,15
461,49,76.58,8
461,59,50.98,16
461,53,46.27,10
462,34,55.80,1
463,45,140.92,0
463,46,67.82,15
464,67,149.89,0
464,43,176.23,0
464,26,199.30,0
464,29,70.15,0
464,46,35.37,0
464,31,190.50,0
464,11,36.50,0
464,45,22.58,0
465,35,130.63,2
465,64,13.72,11
465,32,198.62,16
466,92,136.68,8
466,53,32.40,17
466,49,160.29,18
466,68,65.93,5
466,23,184.94,8
467,26,122.61,17
467,11,83.69,6
467,79,193.00,6
467,86,140.14,0
467,61,170.89,8
467,64,200.90,17
467,49,17.74,1
467,67,38.60,20
468,64,45.52,10
468,99,149.14,10
468,87,162.34,11
468,81,187.00,9
468,49,102.32,13
468,92,180.77,2
468,27,158.47,1
468,29,20.24,17
468,1,57.29,7
469,76,78.52,0
469,4,102.07,0
469,32,143.52,0
469,72,152.97,0
469,14,150.06,0
470,87,86.45,0
470,12,130.64,3
470,53,27.25,4
471,26,150.30,4
471,55,96.81,13
472,66,35.76,0
472,34,72.82,0
472,28,148.62,0
472,61,27.15,0
473,42,89.20,5
473,43,194.21,6
473,34,115.09,18
473,96,87.40,12
473,31,167.17,20
473,27,97.02,2
474,26,6.66,15
474,13,114.02,19
474,49,147.47,2
474,14,66.51,4
474,53,195.94,9
474,42,16.23,5
474,96,164.99,10
474,20,185.42,15
474,46,71.65,2
475,67,41.15,3
475,4,180.92,12
476,1,26.15,16
476,96,193.39,6
477,90,94.46,10
477,32,48.30,9
477,72,71.85,18
477,59,94.81,18
477,68,189.87,20
477,5,129.61,16
477,76,47.81,10
477,37,140.98,9
477,39,25.00,20
478,3,138.94,0
478,61,40.50,0
478,50,24.14,0
478,27,73.68,0
478,64,176.36,0
478,55,130.43,0
479,79,48.24,5
480,90,12.42,2
480,27,121.42,17
480,79,63.86,5
480,32,45.21,18
481,14,52.10,0
481,26,39.55,0
481,81,34.07,0
481,76,193.59,0
482,43,132.28,0
482,66,47.93,0
482,92,180.98,0
482,61,96.16,0
482,74,55.71,0
482,46,137.27,0
482,59,116.92,0
482,32,172.26,0
482,86,35.21,0
483,92,18.34,10
483,45,90.86,8
483,79,24.07,3
483,26,23.08,8
484,22,152.60,0
484,37,86.92,0
484,79,189.31,0
484,96,20.51,0
484,20,159.28,0
484,46,53.80,0
484,1,43.69,0
484,21,149.03,0
484,85,148.24,0
485,61,76.22,9
485,15,131.56,6
485,74,178.79,7
485,37,11.44,16
485,87,164.69,8
485,20,106.27,10
485,29,198.10,2
486,22,149.13,19
486,34,173.87,0
486,3,118.06,15
486,5,73.87,17
486,27,33.41,6
486,92,14.55,13
486,7,52.32,17
486,96,76.29,2
486,63,182.69,4
486,59,40.59,20
487,15,144.06,13
487,13,161.01,1
487,21,89.20,10
487,53,158.85,20
488,21,109.28,5
488,82,51.39,15
488,99,154.04,15
488,5,48.79,12
489,87,23.11,17
489,90,65.05,0
489,96,109.21,1
489,53,154.60,10
