54,3,Perfect,5,"Perfect! I got this for a friend that loves dragonflies and wine.  This was a great gift, so pretty and shipped quickly. I’m a repeat customer and have been for years! I can always find great gifts with Woodland Crew!!!",751,2007-02-24 05:31:46
59,96,I have several of this shops coasters around my house and working in the veterinary field these are perfect,5,I have several of this shops coasters around my house and working in the veterinary field these are perfect.  Great quality and shipped in the the time frame I expected. Love this shop!!!,135,2016-11-01 19:47:32
80,81,Beautiful work thank you,5,Beautiful work thank you!,902,1994-05-27 21:01:36
48,26,Beautifully made and to my request of color change,5,Beautifully made and to my request of color change. It took a little bit longer than expected to ship out so if your purchasing and need it sooner I would pay the extra for expedited shipping. Beautiful work Thank you,551,1981-07-24 09:05:30
2,86,It is 15 business days since I ordered my product and I haven't received,1,It is 15 business days since I ordered my product and I haven't received. I messaged the shop and get a response it will be shipped. I keep checking tracking and it says pre-transit. My present is now late.,295,2023-11-18 09:45:34
41,35,Received in the time frame that was expected,4,Received in the time frame that was expected.  Although colors were slightly different than picture I expected some slight differences.  Mine came on the smaller fishing knobs with undercolor of a reddish color which was brighter than I would of liked.  I didn’t see where you had a color option on that.  Also the screws that were sent did not fit on larger or smaller knobs that I ordered.,697,2006-11-11 02:48:08
51,3,The sign was damaged and customer service let me know that they would be sending me a new one,5,The sign was damaged and customer service let me know that they would be sending me a new one!,685,2017-01-01 03:13:03
17,39,This was not really close to picture as far as color,3,This was not really close to picture as far as color.  It showed three different colors. It came as grey with light and dark faded tones and looked same as number 2 camping knob.  Would of liked that they were different as advertised.  Also screws did not fit any of knows I received.,802,1986-09-19 20:20:44
7,67,Looks great,5,"Looks great, thank you!",678,2018-07-02 15:28:38
64,92,Sign is not made of wood the sign is a sticker on a plank of wood,1,Sign is not made of wood the sign is a sticker on a plank of wood. Don’t appreciate the dishonesty with the picture compared to the actually product. As well the sticker ripped and had a hole on one of the letters and it’s a gift... pretty disappointed.,924,1970-04-30 07:22:46
48,66,These took quite a while to ship but now that they have arrived I am very pleased,4,These took quite a while to ship but now that they have arrived I am very pleased.,838,2003-04-22 19:11:26
58,14,I love the sign - it's exactly what I wanted,4,"I love the sign - it's exactly what I wanted. I took 1 star off because shipping was slow. I ordered the sign on July 22 and the item specified shipping in 7-9 business days, so I expected the item to ship by August 2. The item did not ship until August 10. Customer service could have also been a bit more responsive and personalized (when I messaged to ask about shipping, responses were slow and seemed automated). Otherwise, I'm pleased with the sign and the transaction.",26,1982-03-14 15:38:43
88,87,It’s perfect for my 16 year old grandson,5,It’s perfect for my 16 year old grandson!,753,2002-02-14 11:45:34
98,28,I ordered a customized wooden sign on July 22,1,"I ordered a customized wooden sign on July 22. At the time of purchase I was given an estimate of 7-9 business days for completion. On August 5 I was contacted with an update that my order would be delivered (not shipped) between August 8-12. It is now August 14 and my order still has not arrived. I am very disappointed in the turnaround time and that my order did not arrive on time. I will not be doing business with this shop in the future. Simply from my personal experience with this shop... if you want something to be done in timely fashion, shop elsewhere.",191,1992-10-11 16:38:38
75,11,I love my new sign,5,"I love my new sign! It looks just as described, and they centered the font perfectly even though my request was longer than the example. It got here very quickly too! The only thing I would change is it would be nice if it were hand-painted rather than screen-printed as I'm sure the pritning will fade or come off over time, but that would make it MUCH more expensive!  This is a great purchase!",700,2013-03-27 02:35:17
77,14,Beautiful,5,Beautiful! I got these as a gift for a friend but may end up keeping them! Great quality and service!!!,578,2008-12-20 17:51:01
10,45,This is the second time I have purchased this wine stopper,5,This is the second time I have purchased this wine stopper.  The first was a gift and I loved it so much I got myself one!  Always great quality and service!,787,2017-11-04 20:11:26
42,19,Looks great 🤗,5,Looks great 🤗,549,1999-11-20 10:06:57
49,92,It is a wonderful sign for my classroom door,5,It is a wonderful sign for my classroom door. Thank you so much. Woodland crew,82,1991-02-23 14:39:24
93,50,"Would leave no stars but it doesn’t let me

Avoid buying from this company I’ve been completely let down I did my bit and paid was told 7-9 days delivery which cost a fortune nearly 3 months later and no item and blamed me for non delivery joke",1,"Would leave no stars but it doesn’t let me

Avoid buying from this company I’ve been completely let down I did my bit and paid was told 7-9 days delivery which cost a fortune nearly 3 months later and no item and blamed me for non delivery joke!! I’ve lost all my money company very arrogant with terrible customer service disgusting",952,1996-07-13 02:59:22
95,50,Absolutely ADORABLE,5,Absolutely ADORABLE!!! My Daughter loves it. Thank you so much.,377,1992-12-27 00:09:54
2,96,Very beautiful product,5,"Very beautiful product.  Even though it's rustic, because of how delicate it is, it looks beautiful in my daughter's girly room.",492,2011-01-16 16:39:18
65,90,Beautiful work,5,Beautiful work! Thank you!!,34,1997-10-19 15:28:51
49,32,I love it ,5,"I love it , thank you",645,2013-11-27 17:08:22
90,28,Perfect sign ,5,Perfect sign .  Exactly as pictured.  Love it for my wall by my succulent bird bath.,428,2023-11-18 22:35:13
70,26,Had the wording changed,5,Had the wording changed.  The sign came as ordered and was exactly what it was shown to be on the site.  My order arrived in the time as expected and the item was good quality.,502,1974-08-19 02:22:55
98,72,Beautiful,5,"Beautiful, well made fast delivery",961,1990-05-25 14:56:37
41,53,BEWARE BUYERS,1,"BEWARE BUYERS! Just like all the other reviews regarding shipping, the same happened to myself. The shipping policy is stated as follows ""*Please allow us 7 - 9 business days to complete your order (these are made when ordered)."". I can gurantee they are not ""made when ordered"". It took multiple emails for me to even receive an absolute crap response. The first shipment apparently got lost.. so 7-9 business days turned into 17!! This shop should just give up entirely because that is clearly what they are most good at.",144,2009-11-18 03:30:12
79,55,I absolutely love these,5,I absolutely love these!!!!!  Love the variety of print and patterns and just love every one of them.   Very different and unusual which I love!,69,1995-07-10 03:18:53
37,87,Adorable little magnets,5,"Adorable little magnets. My friend, who loves owls, will adore these!",8,1981-01-17 18:57:16
13,23,Super cute,5,"Super cute, high-quality magnets. Perfect for the owl lover in your life!",762,1989-05-14 02:22:37
85,3,Absolutely adorable in person and will make the perfect addition to my friend’s new home,5,Absolutely adorable in person and will make the perfect addition to my friend’s new home. She loves owls!,471,2013-01-01 04:30:19
74,99,It arrived on time and in great shape,5,It arrived on time and in great shape. Love the quality and art.,997,2016-12-07 08:51:00
12,49,Perfect wine cork,5,Perfect wine cork!  Everyone that sees this wants one...so I keep buying more.,621,1984-01-01 09:45:39
9,87,Sign is exactly as described and arrived very fast,5,Sign is exactly as described and arrived very fast. Thanks again!,385,1989-01-29 10:39:07
49,22,Perfect for senior pictures,5,Perfect for senior pictures! Arrived on time!,538,2005-04-19 07:18:26
21,39,They are adorable,5,"They are adorable, exactly what I wanted, thanks so much for a great product and great transaction!",996,2001-03-25 05:43:28
84,87,Very nice work,5,Very nice work! Really adds to my vintage hutch!,694,2019-12-23 20:33:43
10,14,I absolutely LOVE it,5,I absolutely LOVE it! Perfect for our sons bedroom!,508,2006-01-20 22:22:53
88,34,Missed that it took weeks to make/delivery,3,Missed that it took weeks to make/delivery.,731,1994-05-30 17:44:48
80,1,Was sent out a couple days too late and since we moved we weren’t able to receive it,1,Was sent out a couple days too late and since we moved we weren’t able to receive it.,279,1998-11-29 02:54:38
25,29,Wonderful product,5,Wonderful product! Loved the packaging too. I'll definitely be ordering again,788,1990-04-16 02:50:30
44,42,Super cute for a baseball themed bedroom,5,Super cute for a baseball themed bedroom!,267,2019-03-07 04:16:26
52,28,These shelves are great,5,These shelves are great!  Pleasure doing business with you!,451,1978-07-21 09:41:36
8,27,LOVE ,5,LOVE !!! The handmade knobs are so well made and beautiful!! I LOVE THEM!! Well worth the wait for such a fantastic project !!Thank you,789,2004-02-16 06:18:25
61,3,Nice product but slow shipping,3,Nice product but slow shipping.,203,2010-06-07 17:24:13
13,27,Loved the way it came out,5,Loved the way it came out!!! Definitely recommend this seller to anyone!!!,124,1974-12-20 15:15:13
93,11,This door sign was the perfect size and perfect for our new place,5,This door sign was the perfect size and perfect for our new place!!!,652,2014-10-31 23:18:10
98,7,I love this came out so perfect,5,I love this came out so perfect! My daughter was so happy with it for her new room!!,893,1988-09-17 14:17:36
42,38,Adorable grill sign for my husband,5,"Adorable grill sign for my husband. Great quality, great vendor. He loves it. Highly recommend!",421,2013-06-19 14:29:47
72,67,Came just as described,5,"Came just as described, and great quality! I would add a photo, but I gave it to my friend Emily at KetoCon this weekend! :)",803,1993-05-16 09:02:37
8,22,Exactly as pictured,5,Exactly as pictured! My parents loved the gift! Excellent quality!,115,2005-06-22 09:50:26
57,22,Seller is extremely responsive,4,"Seller is extremely responsive! I ordered the Fawn Knob, but I requested that the knob be painted white, to match the rest of my furniture. She was able to fulfill my request as I had envisioned! Her site warned that the knobs are handmade and can take 4-5 weeks before shipment, but I was able to receive my order in less than 2 weeks, which is great! There are some imperfections on the edges of the print, but I don't mind. Would recommend!",793,1972-08-01 03:06:57
52,63,Looks beautiful,5,Looks beautiful! Exactly what I was looking for! Thank you!,994,1981-02-07 14:40:31
8,23,Loved it so much I'm back again buying one for my best friends son,5,Loved it so much I'm back again buying one for my best friends son! Great quality!,400,2010-06-03 19:32:15
3,66,For reunion basket,5,For reunion basket. Wolf was our mascot. Thank you.,498,2006-06-02 09:35:16
51,21,Rec'd sooner than expected,5,Rec'd sooner than expected.  Wrapped very nicely and protected.  Exactly what I needed. Great work. Thank you.,783,1977-05-04 02:32:53
14,92,Got my mom this for Mothers Day,5,"Got my mom this for Mothers Day, they loved it so much they immediately hung it up outside in their porch. Quality is great and was delivered on time!",911,1994-03-05 14:19:56
60,35,Pretty tags and prompt shipping,5,Pretty tags and prompt shipping!,362,1987-08-19 10:33:33
22,64,Love it,5,Love it! Perfect gift for my closing ! Thank you!,813,1982-06-14 12:13:42
58,43,I cannot wait to hang this outside my front door,5,I cannot wait to hang this outside my front door! Thank you 😊,999,1979-10-12 22:09:45
90,13,Super well packaged and exactly as described,5,Super well packaged and exactly as described. I used this a gift for my manager and he LOVED it. He said he wished the button worked lol. He instantly hung it up in his office and this was the reaction I was hoping for. He won't stop laughing at it honestly.,399,1985-11-16 21:47:16
81,23,They're beautiful and very sturdy,5,"They're beautiful and very sturdy! I would post a picture, but they're currently in storage while I'm moving.",159,1979-08-24 14:47:00
12,1,Super cute looking,5,Super cute looking!  It's well done and makes a nice addition to the theater room.,414,1995-07-10 00:49:11
64,37,Using in my dental office as we have to constantly direct patients to the restroom,5,Using in my dental office as we have to constantly direct patients to the restroom! Love the finish and overall look!,377,2008-04-18 08:38:48
69,27,Very nice,5,Very nice.  Will order from them again.,297,1999-09-24 15:13:52
22,74,Very nice,5,Very nice.  Will order from them again.,424,1999-05-11 21:16:14
85,15,Very nice,5,Very nice.  Will order from them again.,460,2003-12-03 02:32:52
92,42,Very nice,5,Very nice.  Will order from them again.,305,2004-02-29 12:11:15
98,22,Very nice,5,Very nice.  Will order from them again.,981,1972-03-22 14:04:57
62,26,Very nice,5,Very nice.  Will order from them again.,75,1983-10-23 18:40:39
87,42,Very nice,5,Very nice.  Will order from them again.,909,1999-10-28 03:34:37
2,7,Very nice,5,Very nice.  Will order from them again.,759,2004-05-05 05:46:11
9,19,Very nice,5,Very nice.  Will order from them again.,88,2018-05-10 19:18:30
9,26,Very nice,5,Very nice.  Will order from them again.,457,1976-06-12 13:12:07
62,14,WELL MADE,5,"WELL MADE, WILL LAST FOREVER.   JUST WHAT I WAS LOOKING FOR.",962,1985-09-14 11:50:30
75,28,Exactly as described and def worth the wait,5,Exactly as described and def worth the wait!,572,1978-09-02 12:36:01
53,20,The knobs looked great but I ended up buying different screws so they could fit my dresser,4,The knobs looked great but I ended up buying different screws so they could fit my dresser.,807,2014-02-03 22:53:26
26,11,My sign is perfect,5,My sign is perfect!,106,1989-03-18 23:37:02
23,5,How beautifully done these are,5,"How beautifully done these are, I am so impressed and love them, thank you so much",328,1994-06-09 14:46:46
83,37,The sign I ordered came out beautifully,5,The sign I ordered came out beautifully! The quality is great. It was a gift for a friend who is a musician and she really likes it! WoodlandCrew was a pleasure to work with. I was able to choose the font and they even sent me a mock as I requested. I also asked to expedite the order and I received it two days earlier than expected. Will definitely purchase from them again.,500,1986-04-29 00:15:55
89,13,Customer service from this shop was dismissive,1,"Customer service from this shop was dismissive. Purchased item to be shipped within 7-9 business days of ordering. After 12 days, I asked when it will be shipped, response was a cut and pasted response ""Shipping Update: Your order should be delivered between May 28 - 31"". No apology or explanation for the delay- no explanation that even though the item may not ship as soon as promised, it would be delivered by original promised delivery date. I don't consider that good or even satisfactory treatment of customers. My concern or question was very reasonable. Would not recommend this shop if you want to feel valued as a customer. I can go to a big box store and be treated better. But they did send me a note saying if I order again I can get 10% off! Ha! SMH.",237,2005-04-04 04:42:26
95,92,Loving my new tags so much,5,Loving my new tags so much! They are so cute and perfect for my market project!,431,1978-12-26 23:19:18
63,22,Thanks so much,5,"Thanks so much, it's perfect! Fast shipping too!",643,1987-05-28 20:51:46
78,20,The sign came out so good and my mother-in-law loves it,5,The sign came out so good and my mother-in-law loves it.,291,1998-02-18 05:39:53
99,74,This seller ships fast and packs well,5,This seller ships fast and packs well. These are wonderful and high quality. Can't wait to get some time to play with these!!,547,2010-05-30 08:08:24
79,39,Great company to work with,5,Great company to work with.,778,2000-11-06 12:30:42
2,92,Fast shipping,5,Fast shipping! Very nice item.,616,1996-09-12 21:19:52
59,64,Just as described in details,5,Just as described in details!,459,2013-09-17 15:04:58
54,20,The picture on the mat is very cute,3,"The picture on the mat is very cute. However, I was expecting a nicer mat more like a placemat you would purchase in the store. This is more like a large picture that was laminated, similar to school lamination projects.",429,2014-10-20 07:31:54
69,39,Exactly as pictured,5,"Exactly as pictured, very nice quality!",343,2016-10-07 22:11:48
64,38,Nicely made and works well for what I needed,5,Nicely made and works well for what I needed. Love that it has character!,291,2010-03-22 04:43:30
17,31,So so cute & done neatly,5,So so cute & done neatly!,34,2012-03-21 23:14:19
83,28,Great experience,5,"Great experience.  Product was delivered as promised.  Great quality, perfect signage being used  for our liquor store display units.  Would recommend.",690,1978-06-22 02:07:46
64,45,Oh wow - is all I can say ,5,"Oh wow - is all I can say .  Beautiful.  Great communication, great service.  I ordered a custom made sign and the way they showed how it would look before I received it was wonderful.  Thank you so much",493,2018-11-03 11:35:31
28,55,Perfect,5,Perfect.,386,2003-05-08 22:30:21
51,99,Beautiful,5,Beautiful!!  They did exactly what I wanted and I love it!,349,1996-10-14 02:21:03
44,49,Exactly as described and very quick,5,Exactly as described and very quick,784,2011-09-14 04:31:03
13,4,Perfect,5,"Perfect, I LOVE them!  Door signs for my daughters' bedrooms turned out exactly as I hoped, thank you so much!",454,1996-11-02 12:11:14
23,14,Perfect,5,"Perfect, I LOVE them!  Door signs for my daughters' bedrooms turned out exactly as I hoped, thank you so much!",643,2018-02-03 13:57:44
28,21,Great Seller,5,Great Seller! Beautiful Drawer Pulls! Thank's so much! AAAAA+++++,20,2013-10-12 03:01:49
36,26,Mini-Amazon will not allow me to remove my rating,3,Mini-Amazon will not allow me to remove my rating...high hopes this issue gets fixed internally with the shop.,58,2012-11-26 04:18:15
40,85,Love it,5,Love it! Will be a great gift for my parents' new house!,460,1981-11-22 22:38:28
2,68,I love it,5,I love it!! High quality look for low price. Not too cheesy like most similar products.,266,2018-08-04 04:22:26
7,42,This turned out so great,5,This turned out so great! Easy to work with and pretty quick turn around time. Perfect timing for Mother’s Day!! Highly recommend!,797,1985-02-11 03:02:48
55,66,So cute,5,So cute! Can’t wait to hang them up in my craft room!,320,1980-01-07 02:49:55
47,90,Love it,5,Love it! Great frame and great price!,700,1993-02-14 05:37:30
71,42,It is exactly as pictured,4,"It is exactly as pictured. The wood is not the best quality, I am worried about durability. But it's very cute and the shop is great.",403,2022-04-16 15:06:08
19,45,The sign I ordered is beautiful,5,The sign I ordered is beautiful. Shipping was fast & delivery was as promised.  Communication with the seller was very easy and they answered all of my questions for customization. Thank you!,522,1986-09-30 20:49:35
51,74,My son loved it for his new room,5,My son loved it for his new room,292,1983-11-22 09:30:29
29,26,These are so cute,5,These are so cute.  Thank you!,967,2000-02-27 10:02:49
3,34,These make such nice gifts,5,These make such nice gifts!  Thank you!,507,2014-09-23 04:24:01
86,66,So sweet,5,So sweet.  I love the stoppers!,319,1977-01-26 20:35:14
19,3,So cute,5,So cute!  They make lovely gifts.,864,2003-12-23 05:45:03
85,22,Lovely good luck horseshoe for my daugther's upcoming wedding,5,"Lovely good luck horseshoe for my daugther's upcoming wedding.  Really well made, looks very cute!",328,1975-12-26 19:31:02
46,81,Couldn't be more happier on this custom order,5,Couldn't be more happier on this custom order. We look to order more as this was done with detail to make it a unique sign in our new bagel cafe.,942,2006-04-13 05:34:26
57,39,Custom size,5,Custom size! Welcome to our Home Sweet Home.,75,1992-06-14 01:04:22
75,74,Absolutely Perfect,5,Absolutely Perfect!!! Always Exactly What I Had Hoped For...And More!!! Fantastic Seller!,623,2000-09-06 08:56:06
93,23,thank you,5,"thank you, it was what i wanted",135,1977-03-21 17:22:58
8,12,Love it,5,Love it!,753,2007-05-31 04:59:40
73,50,Perfect,5,Perfect! Exactly as shown. Shipped on time.,908,2007-09-23 23:37:19
89,68,Love the custom sign,5,Love the custom sign. However I did order a large sign but i think the customization is only for small signs.,556,1985-05-04 23:07:41
88,99,Absolutely gorgeous coasters,5,Absolutely gorgeous coasters! Packaged very well. Thank you.,371,1983-06-16 04:30:54
4,5,Love this door sign,5,Love this door sign! Looks great on my son’s door! The dinosaur is a nice vibrant color and the sign is very well made! Too cute! Thank you! 💙,518,2020-01-04 11:36:28
96,27,Thank you Sallie for another amazing sign,5,"Thank you Sallie for another amazing sign. I love your work. This one is so cute will look great in a wreath I have in mind. Packaged well, and shipped on time. I would definitely order from this shop again.",341,1998-12-04 21:10:07
73,61,My husband & I love these,5,My husband & I love these. Great quality,858,2017-03-15 14:08:04
93,46,Using these for canning lid crafts,5,Using these for canning lid crafts.,263,1990-11-25 15:34:13
57,98,Great quality and attention to detail,5,Great quality and attention to detail,514,1971-03-19 05:25:56
15,5,Excellent quality,5,Excellent quality! Arrived quickly. Thanks!!,735,1996-08-07 08:20:41
32,39,Perfect product,5,Perfect product! Just as described. Packaged great,835,2022-08-29 09:44:09
85,32,So cute I bought 2,5,So cute I bought 2,998,2017-08-12 00:16:25
12,43,Beautiful,5,Beautiful! Very happy with it!,884,2011-04-21 16:18:16
35,82,Fast shipping,5,Fast shipping! Love the sign... so cute! :),655,1986-03-13 02:15:14
57,15,My mom and stepdad love it,5,My mom and stepdad love it! Such a cute piece of decor that can be used to show off how proud they are to be grandparents.,376,2007-10-20 20:49:47
9,46,This knob is absolutely beautiful,5,This knob is absolutely beautiful!,814,2000-08-26 16:20:41
65,86,I ordered this as a gift for my dog owner along with a bottle of wine & hes going to love it,5,I ordered this as a gift for my dog owner along with a bottle of wine & hes going to love it!! It is so very cute & looks exactly like shown !!:) shipping was very fast ! :) happy with my purchase 😊,871,1992-01-03 11:01:15
78,87,It’s perfect,5,It’s perfect! Just as pictured.,772,2011-02-09 17:12:31
47,74,Beautiful and well crafted,5,Beautiful and well crafted! It was exactly what I was looking for!,639,1996-06-21 16:26:44
48,14,Beautiful and well crafted,5,Beautiful and well crafted! It was exactly what I was looking for!,752,2002-03-16 19:07:17
76,67,Horrible customer service,1,"Horrible customer service. Paid for rush fee and expedited shipping. Shop did not ship on time. Did not receive my item in time for a birthday party. Shop then refused to answer messages. After several messages, they wrote back denying everything and claiming facts that the tracking does not support.",855,1973-03-04 13:09:13
6,26,Horrible customer service,1,"Horrible customer service. Paid for rush fee and expedited shipping. Shop did not ship on time. Did not receive my item in time for a birthday party. Shop then refused to answer messages. After several messages, they wrote back denying everything and claiming facts that the tracking does not support.",307,2018-08-05 22:45:33
94,35,Well made items - great vibrant colors,5,Well made items - great vibrant colors.  Ordered without customization so I can use them each year!,689,1992-12-19 14:33:42
51,98,Beautiful knobs,5,Beautiful knobs! Excited to use in our teardrop trailer!,870,1975-05-25 18:56:41
48,13,Omg,5,"Omg, I love this so much. Thank you!",753,1981-04-12 18:35:00
10,59,Great quality and very cute,5,Great quality and very cute! I love the placemat.,985,1971-06-21 15:05:23
74,81,I love my children’s placemats,5,I love my children’s placemats. They are great quality and arrived quickly.,154,2023-03-16 08:37:49
98,74,Wish it was bigger,4,Wish it was bigger..but love the design,247,2005-11-06 13:01:15
26,35,It's exactly as pictured & perfect for our style of home,5,It's exactly as pictured & perfect for our style of home,209,2016-07-09 12:26:46
18,21,The cutest placemat for my Bailey,5,"The cutest placemat for my Bailey. I’m sure in the future I’ll order again. My husband responded, I didn’t know he could read.",237,2000-03-30 06:21:45
38,96,Love love love,5,Love love love,817,2010-05-10 18:06:44
43,79,Love it,5,"Love it, my niece loves it too, came out exactly as I had hoped!",291,1983-09-28 11:37:03
22,19,My nephew loves it,5,My nephew loves it!,3,2007-05-19 18:08:19
61,29,Just as described,5,Just as described. They look great! I would buy again.,869,1975-03-24 11:43:53
83,49,The knobs are stunning,5,The knobs are stunning! I highly recommend!,556,2009-03-17 06:24:40
19,68,I ordered two of these signs in different colors - one as a gift and one for myself,5,"I ordered two of these signs in different colors - one as a gift and one for myself.  They are beautiful!  Vibrant colors, vintage-y look with the wood and twine, and easy to display outside of my classroom door with a command hook.  They shipped quickly, as well.  I highly recommend for a unique look in your classroom!",523,1999-03-30 05:09:59
60,1,Wonderful shop and fast production,5,"Wonderful shop and fast production! will buy again
Darla",391,2006-01-15 00:43:40
23,61,Modification was just as I expected it to be,5,Modification was just as I expected it to be. Grandparents loved it,841,2016-01-10 16:31:20
42,74,Sign was beautiful,5,Sign was beautiful. Grandparents loved it. Gave as a Xmas gift,336,1982-06-26 11:38:20
67,90,Purchased a sign for a family member’s Christmas gift,5,Purchased a sign for a family member’s Christmas gift. They loved it and it looked great hanging on their front door! Thank you so much,628,2020-03-07 02:26:24
63,1,Great work,5,Great work! We like it! Thank you!,944,1974-09-11 22:16:01
82,46,solid quality and well liked by the dog people that received this as a gift,5,solid quality and well liked by the dog people that received this as a gift!,366,2009-08-04 22:48:50
81,45,My beautiful bee knobs arrived today,5,My beautiful bee knobs arrived today. Absolutely love these little works of art!  Thank you,593,2008-05-08 19:47:10
87,23,It came late,4,"It came late, but it was worth it",314,2009-11-15 07:40:04
18,79,It came late,4,"It came late, but it was worth it",251,1995-04-23 13:19:30
78,21,It came late,4,"It came late, but it was worth it.",995,1988-07-24 06:18:10
19,72,Love love,5,Love love,126,1975-12-28 08:12:45
45,29,I got this as a Christmas gift for my dad and he and his wife absolutely loved it,5,I got this as a Christmas gift for my dad and he and his wife absolutely loved it. Definitely recommend!,615,2003-02-04 03:57:54
49,27,This was perfect for my nursery,5,This was perfect for my nursery. It’s nautical theme. Thank you!!!!,825,2009-05-25 03:22:49
44,7,Customization came out exactly as I requested it,5,Customization came out exactly as I requested it. Perfect!,410,2000-09-02 23:36:25
24,82,Great quality,5,"Great quality, made an excellent Christmas gift",967,2008-10-06 05:34:57
5,11,Really cute,5,"Really cute, but the paper is way too thin. Not a proper card stock. If you order these, ask for a good heavy card stock if you are making crafts. I had to glue matching cutouts of card stock, that I traced and cut myself. Still will workout for my intended craft. But wish the seller had mentioned the thinness of the paper!",354,1991-09-09 11:28:23
26,31,I placed a duplicate order by mistake,1,"I placed a duplicate order by mistake. They shipped the item anyway, after I had notified them and they now are refusing to refund me for it.you being satisfied with the order doesn’t matter to this shop owner.No cancellations or refunds...Beware. There’s other shops out there that have better customer service then this one!",706,2006-01-08 05:48:45
97,4,"I’m giving a one star review on this item due to the shop owner  
delivering my cancelled order after Inotifying them of the duplication",1,"I’m giving a one star review on this item due to the shop owner  
delivering my cancelled order after Inotifying them of the duplication. My order was also late but I understood due to a busy time of the year. I wrote them over 2 weeks ago without any response from them. Poor customer service. The item was Good. A little bit smaller then what I imagine but still happy with the item.",770,2017-05-06 07:53:15
1,79,I placed a duplicate order by mistake,1,"I placed a duplicate order by mistake. They shipped the item anyway, after I had notified them and they now are refusing to refund me for it.you being satisfied with the order doesn’t matter to this shop owner.No cancellations or refunds...Beware. There’s other shops out there that have better customer service then this one!",184,1995-02-26 02:55:52
92,19,"I’m giving a one star review on this item due to the shop owner  
delivering my cancelled order after Inotifying them of the duplication",1,"I’m giving a one star review on this item due to the shop owner  
delivering my cancelled order after Inotifying them of the duplication. My order was also late but I understood due to a busy time of the year. I wrote them over 2 weeks ago without any response from them. Poor customer service. The item was Good. A little bit smaller then what I imagine but still happy with the item.",193,2005-11-12 18:05:50
44,38,Took many weeks to ship but once it did,4,"Took many weeks to ship but once it did, I got it quickly and it was exactly what I ordered. Good purchase",309,2023-04-10 07:55:13
14,63,Unfortunately,1,"Unfortunately, the item was lost in shipping.",210,1991-05-23 09:49:11
55,1,Just what I had pictured,5,Just what I had pictured!  My daughter loves the sign!  Thanks!,981,1980-11-17 02:34:13
93,39,The boys Grandparents loved the gift,4,The boys Grandparents loved the gift.,78,1972-05-17 15:10:24
42,22,Absolutely love this,5,"Absolutely love this! I needed something small for the wall that separates the living room and kitchen, which is is also the front of the house/entrance and this was perfect- it matches my rustic theme and my husbands Irish roots. Love it! Thank you so much!!",621,2004-05-24 20:29:56
57,19,My confirmation for this item stated that it would be delivered by 12/20,2,"My confirmation for this item stated that it would be delivered by 12/20.  When it did not come I did inquire with the shop and was unable to get any response other than a script stating that during the holiday season they do not hold themselves to their promise of delivery dates.  I tried once again to get a response just to see if I should plan on a different gift but the response was again an automated script that actually states not to try multiple times to contact them. 
I placed the order on Dec 3rd and it arrived on Dec. 27th.  
It arrived with an area that the printed paper wasn't adhered down well to the wood. 
I did contact them after I received it with this information, I was assured that it left them in perfect shape.  
I wouldn't recommend this company",620,2011-05-16 13:37:24
49,3,Nice addition to my room,5,Nice addition to my room.  Quality and workmanship is beautiful!,854,1985-06-17 09:33:08
25,50,Took way longer than quoted to ship,3,Took way longer than quoted to ship. Missed my Christmas get together even though I ordered it 20 days early. Sign itself looks good though.,959,2005-07-27 16:07:43
3,42,Lettering looks weird on the wood,1,Lettering looks weird on the wood. Took forever to get my signs after it said 7-9 business days. Overall really disappointed.,797,2023-03-30 19:23:51
52,31,Imagined the sign to be bigger but it was great quality and it shipped pretty quick even with it being around the holidays,5,Imagined the sign to be bigger but it was great quality and it shipped pretty quick even with it being around the holidays!,424,1989-01-31 01:37:44
78,3,The sign looks okay but you have to pay more for it to say anything other than nana and papas house,3,"The sign looks okay but you have to pay more for it to say anything other than nana and papas house. Even if it is less words ... still have to pay $10. Also, customer service wasn’t that great. In fact no one ever responded to my questions .... they simply forwarded some email that had common questions in it. Twice. Even though my questions were not listed in that “common questions”. I get that they are busy /but I bought another item from another seller and she was super easy to contact and was pleasant. she responded to my question ....",897,2002-01-28 08:04:22
59,45,My parents seem happy with the sign which I have not seen in person,1,"My parents seem happy with the sign which I have not seen in person. However I am not happy with this company or it’s customer service. I placed an order for a customized sign and within a short amount of time I received an email saying I had to purchase the customization within 48 hours or they would send a generic sign. I replied asking to cancel as this was not clear in the ordering instructions. They said they would not cancel the order because it was in production, but how could it be they weren’t starting it for two more days. I basically had to purchase this additional portion or my parents would have gotten a sign with someone else’s name on it. It didn’t arrive until New Years Eve with no personalized reply after I emailed a few days before Christmas. Very disappointed and I will not ever use this company again.",236,2009-01-22 12:02:41
32,28,Awesome,5,Awesome!!! My parents were so excited for this piece!,620,1995-08-17 17:06:16
56,66,Ordered this on Dec,1,"Ordered this on Dec. 6th for a Christmas present.   Wasn't even shipped until December 25th which arrived on Friday Dec. 28th which was too late.  It was a gift to surprise new grandparents.   Had to come up with a plan B on Christmas Eve which was very disappointing.   If only they would have communicated the late arrival when I requested the status a week prior.  Instead, all I received was a auto reply vs a quick note that could have said, sorry we won't be able to ship prior to Christmas (the truth), then I would have rating them better.",989,1975-11-16 10:40:40
58,92,Not at all impressed with sign,1,Not at all impressed with sign.  Poor quality and smaller than mentioned in listing.  Took a very long time only to be disappointed.,79,2017-02-26 10:34:28
